s000186942,BIO412 01,MWF,0800,0850
s000186942,BIO412L 01,T,0800,1045
s000186946,ENG111 14,MWF,1400,1450
s000186966,ENG111 11,TR,0930,1045
s000186966,CS 110 01,MWF,1100,1150
s000186969,CS 110 01,MWF,1100,1150
s000186969,ENG111 04,MWF,1000,1050
s000186973,ENG101 02,MWF,1000,1050
s000187032,ENG111 09,MWF,1400,1450
s000187054,ENG112 03,MWF,1100,1150
s000187066,BIO412L 01,T,0800,1045
s000187066,BIO412 01,MWF,0800,0850
s000187066,BIO329 01,MWF,1100,1150
s000187066,BIO329L 01,M,1400,1700
s000187066,BIO328 01,MWF,1300,1350
s000187066,BIO328L 01,W,1400,1700
s000187125,ED 251 01,MWF,0900,0950
s000187125,ED 311 01,TR,1330,1445
s000187137,ED 311 01,TR,1330,1445
s000187137,ENG201 A311,R,1800,2155
s000187231,ED 314 01,MWF,1100,1150
s000187253,ECO221 01,MWF,1000,1050
s000187253,ENG112 05,TR,0930,1045
s000187259,ENG112 05,TR,0930,1045
s000187357,ENG112 01,MWF,0800,0850
s000187357,ECO221 01,MWF,1000,1050
s000187369,CHM113L 01,T,1400,1700
s000187369,CHM113 01,MWF,0900,0950
s000187369,ENG112 05,TR,0930,1045
s000187388,ENG111 13,TR,1330,1445
s000187393,CS 110 01,MWF,1100,1150
s000187423,ENG190 01,MWF,1200,1250
s000187458,ED 415 01,M,1700,1930
s000187458,ED 200 01,TR,0930,1045
s000187461,ENG111 07,MWF,1200,1250
s000187496,ENG111 04,MWF,1000,1050
s000187583,ED 314 01,MWF,1100,1150
s000187594,CS 105 01,TR,1200,1315
s000187594,ENG112 03,MWF,1100,1150
s000187601,ENG111 06,MWF,1100,1150
s000187618,ENG112 01,MWF,0800,0850
s000187627,ENG111 13,TR,1330,1445
s000187642,ENG111 01,MWF,0800,0850
s000187642,CS 110 01,MWF,1100,1150
s000187647,ENG111 04,MWF,1000,1050
s000187671,ENG101 01,MWF,0900,0950
s000187671,ED 101 01,MWF,1000,1050
s000187709,ENG111 05,MWF,1400,1450
s000187798,ENG112 03,MWF,1100,1150
s000187821,ENG113 01,TR,1200,1315
s000187821,CHM113L 01,T,1400,1700
s000187821,CHM113 01,MWF,0900,0950
s000187842,ENG111 06,MWF,1100,1150
s000187922,ENG112 02,MWF,0900,0950
s000187922,CS 110 01,MWF,1100,1150
s000187926,ENG111 10,TR,0800,0915
s000187945,ENG111 06,MWF,1100,1150
s000187970,ENG113 01,TR,1200,1315
s000187972,ENG111 07,MWF,1200,1250
s000187987,ENG111 13,TR,1330,1445
s000187987,CS 110 01,MWF,1100,1150
s000188006,ENG112 01,MWF,0800,0850
s000188014,ENG112 05,TR,0930,1045
s000188036,ENG111 04,MWF,1000,1050
s000188304,ENG111 01,MWF,0800,0850
s000188382,ED 101 03,MWF,1100,1150
s000188412,ENG111 02,MWF,1300,1350
s000188451,ENG111 11,TR,0930,1045
s000188457,ENG111 15,MWF,1000,1050
s000188462,ENG111 12,TR,1200,1315
s000188462,CHM113L 01,T,1400,1700
s000188462,CHM113 01,MWF,0900,0950
s000188474,CHM113 01,MWF,0900,0950
s000188474,CHM113L 02,R,0800,1045
s000188474,ENG112 03,MWF,1100,1150
s000188475,ENG111 02,MWF,1300,1350
s000188543,ENG111 15,MWF,1000,1050
s000188588,ENG111 06,MWF,1100,1150
s000188597,ENG112 03,MWF,1100,1150
s000188597,CHM113L 02,R,0800,1045
s000188597,CHM113 01,MWF,0900,0950
s000188610,BIO412 01,MWF,0800,0850
s000188610,BIO412L 01,T,0800,1045
s000188610,BIO328 01,MWF,1300,1350
s000188610,BIO329 01,MWF,1100,1150
s000188610,BIO328L 01,W,1400,1700
s000188610,BIO329L 01,M,1400,1700
s000188610,CHM335 01,MWF,0900,0950
s000188610,CHM335L 01,T,1330,1615
s000188614,ENG111 06,MWF,1100,1150
s000188670,CHM335 01,MWF,0900,0950
s000188670,CHM335L 01,T,1330,1615
s000188681,ED 205 01,TR,1330,1445
s000188681,ENG111 14,MWF,1400,1450
s000188759,ENG112 05,TR,0930,1045
s000188766,ED 402 01,M,1800,2200
s000188768,CHM113L 02,R,0800,1045
s000188768,CHM113 01,MWF,0900,0950
s000188768,ENG111 01,MWF,0800,0850
s000188770,ENG111 05,MWF,1400,1450
s000188770,CHM113 01,MWF,0900,0950
s000188770,CHM113L 01,T,1400,1700
s000188776,CS 220 01,MWF,1000,1050
s000188776,CS 340 01,MWF,1300,1350
s000188776,CS 112 01,TR,1330,1445
s000188777,ENG111 09,MWF,1400,1450
s000188780,ENG111 01,MWF,0800,0850
s000188781,ENG111 12,TR,1200,1315
s000188785,ENG111 03,MWF,0900,0950
s000188786,ENG111 02,MWF,1300,1350
s000188787,ENG112 03,MWF,1100,1150
s000188787,ED 101 01,MWF,1000,1050
s000188789,ENG111 03,MWF,0900,0950
s000188790,ENG112 01,MWF,0800,0850
s000188801,ENG112 03,MWF,1100,1150
s000188805,ENG111 04,MWF,1000,1050
s000188806,CHM113L 02,R,0800,1045
s000188806,CHM113 01,MWF,0900,0950
s000188806,BIO215L 01,T,1330,1615
s000188809,ENG112 01,MWF,0800,0850
s000188821,ENG112 03,MWF,1100,1150
s000188823,ENG111 06,MWF,1100,1150
s000188824,ENG112 03,MWF,1100,1150
s000188824,ECO362 01,TR,0930,1045
s000188826,ENG111 10,TR,0800,0915
s000188827,ENG112 05,TR,0930,1045
s000188828,ENG111 03,MWF,0900,0950
s000188831,ENG111 03,MWF,0900,0950
s000188832,ENG111 12,TR,1200,1315
s000188834,ENG111 08,MWF,1300,1350
s000188834,ED 101 02,MWF,1100,1150
s000188836,ENG113 01,TR,1200,1315
s000188837,ENG111 10,TR,0800,0915
s000188840,ENG111 03,MWF,0900,0950
s000188841,ENG111 12,TR,1200,1315
s000188846,ENG111 10,TR,0800,0915
s000188847,ENG111 03,MWF,0900,0950
s000188848,ENG111 10,TR,0800,0915
s000188850,ENG111 04,MWF,1000,1050
s000188860,ENG101 01,MWF,0900,0950
s000188860,ED 101 01,MWF,1000,1050
s000188861,ENG112 04,TR,0800,0915
s000188863,ENG112 02,MWF,0900,0950
s000188863,ED 200 01,TR,0930,1045
s000188863,ED 311 01,TR,1330,1445
s000188864,ENG101 01,MWF,0900,0950
s000188865,CHM113 01,MWF,0900,0950
s000188865,CHM113L 01,T,1400,1700
s000188867,ENG111 03,MWF,0900,0950
s000188871,ENG111 13,TR,1330,1445
s000188872,ENG111 16,MWF,0900,0950
s000188873,ENG111 05,MWF,1400,1450
s000188873,CHM113L 01,T,1400,1700
s000188873,CHM113 01,MWF,0900,0950
s000188874,ENG111 16,MWF,0900,0950
s000188876,ENG101 01,MWF,0900,0950
s000188877,ENG111 04,MWF,1000,1050
s000188878,ENG111 14,MWF,1400,1450
s000188881,ENG112 01,MWF,0800,0850
s000188881,CHM113 01,MWF,0900,0950
s000188881,CHM113L 02,R,0800,1045
s000188882,ENG111 12,TR,1200,1315
s000188884,ENG111 01,MWF,0800,0850
s000188884,CS 110 01,MWF,1100,1150
s000188886,ENG111 04,MWF,1000,1050
s000188889,ENG111 03,MWF,0900,0950
s000188889,ECO221 01,MWF,1000,1050
s000188890,CHM335L 02,W,1400,1700
s000188890,CHM335 01,MWF,0900,0950
s000188890,BIO329L 01,M,1400,1700
s000188890,BIO329 01,MWF,1100,1150
s000188892,ENG111 08,MWF,1300,1350
s000188893,ENG111 01,MWF,0800,0850
s000188894,ENG101 01,MWF,0900,0950
s000188895,ENG111 11,TR,0930,1045
s000188896,ENG111 01,MWF,0800,0850
s000188897,ENG111 10,TR,0800,0915
s000188898,ENG111 12,TR,1200,1315
s000188899,ENG111 12,TR,1200,1315
s000188900,ENG111 04,MWF,1000,1050
s000188901,ENG111 02,MWF,1300,1350
s000188901,CHM113 01,MWF,0900,0950
s000188901,CHM113L 02,R,0800,1045
s000188909,ENG111 12,TR,1200,1315
s000188910,ENG111 05,MWF,1400,1450
s000188910,CS 110 01,MWF,1100,1150
s000188911,ENG111 01,MWF,0800,0850
s000188912,ENG111 08,MWF,1300,1350
s000188913,COM231 01,TR,0930,1045
s000188913,ECO221 01,MWF,1000,1050
s000188914,ENG111 07,MWF,1200,1250
s000188915,ENG111 04,MWF,1000,1050
s000188916,ENG111 03,MWF,0900,0950
s000188917,ENG111 04,MWF,1000,1050
s000188918,ENG111 07,MWF,1200,1250
s000188919,ENG111 15,MWF,1000,1050
s000188920,ENG111 06,MWF,1100,1150
s000188921,ENG111 01,MWF,0800,0850
s000188922,ENG111 12,TR,1200,1315
s000188923,ENG201 01,MWF,1000,1050
s000188923,ED 205 01,TR,1330,1445
s000188924,ED 205 02,TR,0930,1045
s000188924,ENG111 06,MWF,1100,1150
s000188925,ENG111 04,MWF,1000,1050
s000188926,ENG111 03,MWF,0900,0950
s000188931,ENG101 03,MWF,1100,1150
s000188932,ENG111 10,TR,0800,0915
s000188932,ECO221 01,MWF,1000,1050
s000188934,ENG111 03,MWF,0900,0950
s000188935,ENG101 02,MWF,1000,1050
s000188937,ENG101 04,MWF,1200,1250
s000188937,ED 101 02,MWF,1100,1150
s000188938,ENG111 02,MWF,1300,1350
s000188939,ENG111 05,MWF,1400,1450
s000188942,ENG111 06,MWF,1100,1150
s000188943,ENG101 03,MWF,1100,1150
s000188944,ENG111 12,TR,1200,1315
s000188945,ENG112 01,MWF,0800,0850
s000188945,CHM113L 02,R,0800,1045
s000188945,CHM113 01,MWF,0900,0950
s000188945,BIO337 01,TR,1330,1450
s000188945,BIO337L 01,T,1500,1750
s000188947,ENG111 07,MWF,1200,1250
s000188948,ENG111 06,MWF,1100,1150
s000188948,CHM113 01,MWF,0900,0950
s000188948,CHM113L 02,R,0800,1045
s000188949,ED 101 02,MWF,1100,1150
s000188949,ENG101 02,MWF,1000,1050
s000188950,ENG111 04,MWF,1000,1050
s000188951,ENG112 04,TR,0800,0915
s000188952,ENG112 01,MWF,0800,0850
s000188952,CHM113L 02,R,0800,1045
s000188952,CHM113 01,MWF,0900,0950
s000188953,ENG111 03,MWF,0900,0950
s000188954,ENG111 15,MWF,1000,1050
s000188956,ENG111 14,MWF,1400,1450
s000188957,ENG111 05,MWF,1400,1450
s000188959,ENG111 08,MWF,1300,1350
s000188961,ENG111 03,MWF,0900,0950
s000188962,ENG111 10,TR,0800,0915
s000188963,ENG111 03,MWF,0900,0950
s000188964,ENG111 11,TR,0930,1045
s000188965,ENG101 01,MWF,0900,0950
s000188966,ENG111 01,MWF,0800,0850
s000188967,ENG101 01,MWF,0900,0950
s000188968,ENG111 01,MWF,0800,0850
s000188969,ENG111 14,MWF,1400,1450
s000188971,ENG111 10,TR,0800,0915
s000188972,ENG111 01,MWF,0800,0850
s000188973,ENG111 15,MWF,1000,1050
s000188974,ENG111 02,MWF,1300,1350
s000188976,ENG112 03,MWF,1100,1150
s000188980,ENG101 01,MWF,0900,0950
s000188981,ENG111 03,MWF,0900,0950
s000188982,ENG111 13,TR,1330,1445
s000188983,ENG111 04,MWF,1000,1050
s000188984,ENG111 04,MWF,1000,1050
s000188989,ENG111 03,MWF,0900,0950
s000188993,ENG111 11,TR,0930,1045
s000188994,ENG111 07,MWF,1200,1250
s000188994,ED 101 01,MWF,1000,1050
s000188995,ENG111 08,MWF,1300,1350
s000188996,ENG111 12,TR,1200,1315
s000188997,ENG111 07,MWF,1200,1250
s000188998,ENG111 11,TR,0930,1045
s000188998,ED 101 01,MWF,1000,1050
s000188999,ED 101 01,MWF,1000,1050
s000188999,ENG111 07,MWF,1200,1250
s000189000,ENG111 08,MWF,1300,1350
s000189004,ENG111 01,MWF,0800,0850
s000189005,ENG111 08,MWF,1300,1350
s000189005,ECO221 02,MWF,1200,1250
s000189006,ENG112 04,TR,0800,0915
s000189007,ENG111 11,TR,0930,1045
s000189008,ENG112 02,MWF,0900,0950
s000189009,ENG111 07,MWF,1200,1250
s000189010,ENG111 01,MWF,0800,0850
s000189011,ENG111 12,TR,1200,1315
s000189013,ENG111 04,MWF,1000,1050
s000189014,ENG111 12,TR,1200,1315
s000189014,CHM113 01,MWF,0900,0950
s000189014,CHM113L 02,R,0800,1045
s000189015,ENG111 07,MWF,1200,1250
s000189016,ENG111 11,TR,0930,1045
s000189017,ENG111 14,MWF,1400,1450
s000189024,ENG111 15,MWF,1000,1050
s000189025,ENG111 10,TR,0800,0915
s000189025,ED 101 01,MWF,1000,1050
s000189026,ED 101 01,MWF,1000,1050
s000189026,ENG101 01,MWF,0900,0950
s000189027,ENG111 04,MWF,1000,1050
s000189029,ENG111 04,MWF,1000,1050
s000189030,ENG111 01,MWF,0800,0850
s000189031,ENG111 03,MWF,0900,0950
s000189033,CHM113L 01,T,1400,1700
s000189033,CHM113 01,MWF,0900,0950
s000189037,ED 101 03,MWF,1100,1150
s000189037,ENG101 04,MWF,1200,1250
s000189038,ENG101 02,MWF,1000,1050
s000189038,ED 101 03,MWF,1100,1150
s000189039,CHM113L 02,R,0800,1045
s000189039,CHM113 01,MWF,0900,0950
s000189039,ENG111 07,MWF,1200,1250
s000189040,ENG101 01,MWF,0900,0950
s000189040,ED 101 01,MWF,1000,1050
s000189041,ENG112 01,MWF,0800,0850
s000189042,ENG111 03,MWF,0900,0950
s000189043,ENG111 13,TR,1330,1445
s000189044,ENG111 03,MWF,0900,0950
s000189049,ENG111 03,MWF,0900,0950
s000189053,ENG111 01,MWF,0800,0850
s000189054,ED 251 01,MWF,0900,0950
s000189054,ED 404 01,MWF,1100,1150
s000189055,ED 101 01,MWF,1000,1050
s000189055,ENG111 12,TR,1200,1315
s000189056,ENG111 03,MWF,0900,0950
s000189057,ENG101 02,MWF,1000,1050
s000189059,ENG111 02,MWF,1300,1350
s000189060,ENG101 01,MWF,0900,0950
s000189063,CHM113 01,MWF,0900,0950
s000189063,CHM113L 01,T,1400,1700
s000189064,ENG111 04,MWF,1000,1050
s000189065,ENG112 05,TR,0930,1045
s000189066,ENG101 01,MWF,0900,0950
s000189067,ENG111 10,TR,0800,0915
s000189067,CS 105 01,TR,1200,1315
s000189068,ED 101 01,MWF,1000,1050
s000189068,ENG101 04,MWF,1200,1250
s000189069,ENG111 01,MWF,0800,0850
s000189070,ENG101 01,MWF,0900,0950
s000189072,ENG111 07,MWF,1200,1250
s000189073,ENG111 05,MWF,1400,1450
s000189083,ED 101 01,MWF,1000,1050
s000189083,ENG101 03,MWF,1100,1150
s000189085,ENG111 09,MWF,1400,1450
s000189086,ENG101 04,MWF,1200,1250
s000189087,ENG111 08,MWF,1300,1350
s000189088,ENG111 04,MWF,1000,1050
s000189090,ENG113 01,TR,1200,1315
s000189091,ENG111 11,TR,0930,1045
s000189092,ENG111 07,MWF,1200,1250
s000189098,ENG111 10,TR,0800,0915
s000189101,ENG111 14,MWF,1400,1450
s000189102,ENG111 09,MWF,1400,1450
s000189103,ENG111 05,MWF,1400,1450
s000189104,ENG111 02,MWF,1300,1350
s000189104,ED 101 02,MWF,1100,1150
s000189107,ENG112 05,TR,0930,1045
s000189109,ENG111 06,MWF,1100,1150
s000189110,ENG111 16,MWF,0900,0950
s000189116,ENG111 10,TR,0800,0915
s000189118,ENG113 01,TR,1200,1315
s000189119,ENG111 01,MWF,0800,0850
s000189120,ENG113 01,TR,1200,1315
s000189124,ENG101 04,MWF,1200,1250
s000189124,ED 101 03,MWF,1100,1150
s000189125,ENG111 02,MWF,1300,1350
s000189126,ENG111 10,TR,0800,0915
s000189126,ED 101 01,MWF,1000,1050
s000189127,ENG111 15,MWF,1000,1050
s000189129,ENG111 06,MWF,1100,1150
s000189130,ENG111 11,TR,0930,1045
s000189133,ENG113 01,TR,1200,1315
s000189139,ENG111 13,TR,1330,1445
s000189140,ENG111 14,MWF,1400,1450
s000189141,ENG111 07,MWF,1200,1250
s000189142,ENG111 05,MWF,1400,1450
s000189143,ED 200 01,TR,0930,1045
s000189143,ED 205 01,TR,1330,1445
s000189143,ED 251 01,MWF,0900,0950
s000189144,ED 101 01,MWF,1000,1050
s000189144,ENG111 02,MWF,1300,1350
s000189145,ENG101 01,MWF,0900,0950
s000189146,ENG111 06,MWF,1100,1150
s000189147,ENG111 09,MWF,1400,1450
s000189148,ENG111 06,MWF,1100,1150
s000189149,ENG101 03,MWF,1100,1150
s000189156,ENG111 13,TR,1330,1445
s000189157,ENG101 01,MWF,0900,0950
s000189158,ENG111 12,TR,1200,1315
s000189158,ED 101 02,MWF,1100,1150
s000189159,ED 200 01,TR,0930,1045
s000189159,ENG101 04,MWF,1200,1250
s000189160,ENG111 12,TR,1200,1315
s000189162,ENG111 07,MWF,1200,1250
s000189164,ENG101 02,MWF,1000,1050
s000189164,ED 101 02,MWF,1100,1150
s000189166,ENG111 15,MWF,1000,1050
s000189169,ENG101 04,MWF,1200,1250
s000189172,ENG101 02,MWF,1000,1050
s000189173,ENG111 08,MWF,1300,1350
s000189175,ENG111 04,MWF,1000,1050
s000189184,ENG111 05,MWF,1400,1450
s000189186,ENG111 10,TR,0800,0915
s000189186,CHM113L 01,T,1400,1700
s000189186,CHM113 01,MWF,0900,0950
s000189200,ECO221 02,MWF,1200,1250
s000189200,ENG113 01,TR,1200,1315
s000189202,ENG111 16,MWF,0900,0950
s000189203,ENG112 01,MWF,0800,0850
s000189205,ENG112 03,MWF,1100,1150
s000189205,ED 101 01,MWF,1000,1050
s000189206,ENG111 02,MWF,1300,1350
s000189209,ENG111 04,MWF,1000,1050
s000189217,ENG111 12,TR,1200,1315
s000189218,ENG111 10,TR,0800,0915
s000189224,ENG111 02,MWF,1300,1350
s000189225,ENG101 02,MWF,1000,1050
s000189226,ENG111 05,MWF,1400,1450
s000189229,ENG111 02,MWF,1300,1350
s000189231,ENG111 04,MWF,1000,1050
s000189232,ENG111 02,MWF,1300,1350
s000189234,ENG111 02,MWF,1300,1350
s000189235,ENG111 05,MWF,1400,1450
s000189236,ENG111 05,MWF,1400,1450
s000189236,CHM113 01,MWF,0900,0950
s000189236,CHM113L 02,R,0800,1045
s000189239,ENG111 08,MWF,1300,1350
s000189240,ENG111 07,MWF,1200,1250
s000189241,ENG111 11,TR,0930,1045
s000189242,ENG111 15,MWF,1000,1050
s000189244,ENG111 10,TR,0800,0915
s000189245,CS 110 01,MWF,1100,1150
s000189246,ENG111 01,MWF,0800,0850
s000189248,ENG113 01,TR,1200,1315
s000189249,ENG111 03,MWF,0900,0950
s000189249,CS 110 01,MWF,1100,1150
s000189250,ENG111 08,MWF,1300,1350
s000189251,ENG111 10,TR,0800,0915
s000189252,ENG113 01,TR,1200,1315
s000189253,ENG113 01,TR,1200,1315
s000189254,ENG111 15,MWF,1000,1050
s000189255,ENG111 13,TR,1330,1445
s000189258,CHM113L 02,R,0800,1045
s000189258,CHM113 01,MWF,0900,0950
s000189259,ENG111 13,TR,1330,1445
s000189262,ENG111 09,MWF,1400,1450
s000189263,ENG111 13,TR,1330,1445
s000189264,ENG111 16,MWF,0900,0950
s000189273,ENG111 06,MWF,1100,1150
s000189280,ENG111 13,TR,1330,1445
s000189280,ED 101 02,MWF,1100,1150
s000189286,ED 101 02,MWF,1100,1150
s000189286,ENG101 02,MWF,1000,1050
s000189287,ENG111 09,MWF,1400,1450
s000189289,ENG101 02,MWF,1000,1050
s000189289,ED 101 02,MWF,1100,1150
s000189290,ECO221 01,MWF,1000,1050
s000189290,ENG111 11,TR,0930,1045
s000189291,ENG111 13,TR,1330,1445
s000189292,ENG101 04,MWF,1200,1250
s000189292,ED 101 03,MWF,1100,1150
s000189292,CS 105 01,TR,1200,1315
s000189293,ENG111 11,TR,0930,1045
s000189295,ENG101 01,MWF,0900,0950
s000189296,ENG111 05,MWF,1400,1450
s000189299,ENG101 03,MWF,1100,1150
s000189300,ENG111 09,MWF,1400,1450
s000189301,ENG112 02,MWF,0900,0950
s000189302,ENG111 12,TR,1200,1315
s000189303,ENG111 11,TR,0930,1045
s000189303,ED 101 03,MWF,1100,1150
s000189304,ENG112 03,MWF,1100,1150
s000189306,ENG111 15,MWF,1000,1050
s000189307,ENG111 16,MWF,0900,0950
s000189308,ENG111 08,MWF,1300,1350
s000189310,ENG111 05,MWF,1400,1450
s000189311,ENG111 15,MWF,1000,1050
s000189313,ENG111 15,MWF,1000,1050
s000189313,ED 101 02,MWF,1100,1150
s000189314,ENG111 13,TR,1330,1445
s000189315,ENG111 12,TR,1200,1315
s000189320,ENG111 11,TR,0930,1045
s000189321,ENG111 11,TR,0930,1045
s000189322,ENG111 08,MWF,1300,1350
s000189323,ENG101 02,MWF,1000,1050
s000189324,ENG111 13,TR,1330,1445
s000189326,ENG190 01,MWF,1200,1250
s000189327,ENG101 03,MWF,1100,1150
s000189330,ENG101 04,MWF,1200,1250
s000189330,ED 101 02,MWF,1100,1150
s000189333,ENG111 14,MWF,1400,1450
s000189334,ENG111 09,MWF,1400,1450
s000189336,ENG111 13,TR,1330,1445
s000189337,ENG111 02,MWF,1300,1350
s000189339,ENG101 02,MWF,1000,1050
s000189339,ED 101 02,MWF,1100,1150
s000189340,ENG111 09,MWF,1400,1450
s000189341,ENG101 04,MWF,1200,1250
s000189341,ED 101 02,MWF,1100,1150
s000189343,ENG111 09,MWF,1400,1450
s000189345,ENG111 13,TR,1330,1445
s000189345,ED 101 02,MWF,1100,1150
s000189348,ENG111 15,MWF,1000,1050
s000189351,ENG111 05,MWF,1400,1450
s000189352,ENG101 03,MWF,1100,1150
s000189352,ED 101 01,MWF,1000,1050
s000189353,ENG111 13,TR,1330,1445
s000189354,ENG111 05,MWF,1400,1450
s000189356,ENG111 09,MWF,1400,1450
s000189356,ED 101 01,MWF,1000,1050
s000189357,ENG111 05,MWF,1400,1450
s000189358,ENG111 15,MWF,1000,1050
s000189358,ECO221 02,MWF,1200,1250
s000189359,CS 105 01,TR,1200,1315
s000189359,ENG111 09,MWF,1400,1450
s000189360,ENG111 09,MWF,1400,1450
s000189361,ENG111 08,MWF,1300,1350
s000189361,CHM113 01,MWF,0900,0950
s000189361,CHM113L 02,R,0800,1045
s000189362,ENG111 14,MWF,1400,1450
s000189364,ENG111 15,MWF,1000,1050
s000189365,ENG111 02,MWF,1300,1350
s000189366,ENG111 09,MWF,1400,1450
s000189367,ENG111 14,MWF,1400,1450
s000189367,ECO221 01,MWF,1000,1050
s000189368,ED 101 02,MWF,1100,1150
s000189368,ENG111 01,MWF,0800,0850
s000189372,ENG111 16,MWF,0900,0950
s000189372,ECO362 01,TR,0930,1045
s000189376,ENG111 13,TR,1330,1445
s000189378,ENG111 15,MWF,1000,1050
s000189379,ENG111 02,MWF,1300,1350
s000189380,ENG111 11,TR,0930,1045
s000189382,ENG111 13,TR,1330,1445
s000189384,ENG111 05,MWF,1400,1450
s000189384,ED 101 02,MWF,1100,1150
s000189385,CHM113L 01,T,1400,1700
s000189385,CHM113 01,MWF,0900,0950
s000189385,BIO329L 01,M,1400,1700
s000189385,BIO329 01,MWF,1100,1150
s000189386,ENG101 04,MWF,1200,1250
s000189388,ENG101 02,MWF,1000,1050
s000189388,CS 105 01,TR,1200,1315
s000189388,ED 101 02,MWF,1100,1150
s000189391,ENG111 11,TR,0930,1045
s000189392,ENG101 04,MWF,1200,1250
s000189392,ED 101 02,MWF,1100,1150
s000189393,ENG101 02,MWF,1000,1050
s000189394,ENG111 09,MWF,1400,1450
s000189395,ENG111 16,MWF,0900,0950
s000189395,ED 101 03,MWF,1100,1150
s000189406,ENG111 08,MWF,1300,1350
s000189407,ENG112 01,MWF,0800,0850
s000189411,ED 470 01,M,1700,1950
s000189413,ENG112 05,TR,0930,1045
s000189413,ECO221 02,MWF,1200,1250
s000189419,ENG111 16,MWF,0900,0950
s000189420,ENG111 03,MWF,0900,0950
s000189426,ENG111 14,MWF,1400,1450
s000189430,ED 200 01,TR,0930,1045
s000189431,ENG111 13,TR,1330,1445
s000189434,ED 205 02,TR,0930,1045
s000189436,ENG111 16,MWF,0900,0950
s000189437,ENG101 03,MWF,1100,1150
s000189438,ENG101 02,MWF,1000,1050
s000189441,ENG101 03,MWF,1100,1150
s000189442,ENG101 03,MWF,1100,1150
s000189447,ENG111 05,MWF,1400,1450
s000189448,ENG111 06,MWF,1100,1150
s000189457,ENG111 13,TR,1330,1445
s000189459,ENG101 04,MWF,1200,1250
s000189459,ED 101 03,MWF,1100,1150
s000189460,ENG111 05,MWF,1400,1450
s000189463,ENG111 16,MWF,0900,0950
s000189464,ENG111 09,MWF,1400,1450
s000189469,ENG190 02,MWF,1300,1350
s000189469,ED 200 02,TR,1330,1445
s000189469,ED 205 02,TR,0930,1045
s000189470,ED 101 03,MWF,1100,1150
s000189470,ENG101 04,MWF,1200,1250
s000189479,ENG111 08,MWF,1300,1350
s000189480,ENG111 07,MWF,1200,1250
s000189493,ED 101 03,MWF,1100,1150
s000189498,ENG101 03,MWF,1100,1150
s000189505,ENG111 14,MWF,1400,1450
s000189506,ENG111 04,MWF,1000,1050
s000189507,ENG111 08,MWF,1300,1350
s000189516,ENG111 15,MWF,1000,1050
s000189516,ED 101 02,MWF,1100,1150
s000189517,ENG111 09,MWF,1400,1450
s000189518,ENG101 04,MWF,1200,1250
s000189518,ED 101 03,MWF,1100,1150
s000189519,ED 205 02,TR,0930,1045
s000189521,ECO221 01,MWF,1000,1050
s000189522,ENG101 03,MWF,1100,1150
s000189523,ENG101 03,MWF,1100,1150
s000189524,ENG111 15,MWF,1000,1050
s000189525,ENG111 16,MWF,0900,0950
s000189527,ENG111 08,MWF,1300,1350
s000189527,ECO221 02,MWF,1200,1250
s000189528,ENG112 02,MWF,0900,0950
s000189529,Eng112 02,MWF,0900,0950
s000189529,ED 101 03,MWF,1100,1150
s000189533,Eng111 01,MWF,0800,0850
s000189540,ENG111 14,MWF,1400,1450
s000189540,CS 110 01,MWF,1100,1150
s000189553,ENG101 01,MWF,0900,0950
s000189555,ENG111 14,MWF,1400,1450
s000037712,ENG321 01,TR,0930,1045
s000037712,LAA121 04,MWF,0900,0950
s000037712,MTH107 06,MWF,1000,1050
s000037712,MUS098 01,MWF,0800,0850
s000037712,MUS101 01,MtoF,1200,1250
s000037712,MUS140 01,F,1300,1350
s000042526,LAA121 06,MWF,1400,1450
s000042526,NS 111 02,MWF,1300,1350
s000042526,NS 111L 04,T,0900,1045
s000113145,MTH331 01,MWF,0900,0950
s000113145,MTH341 01,MWF,0800,0850
s000113145,MTH450 01,MWF,1200,1250
s000124892,NS 111 01,MWF,1100,1150
s000124892,NS 111L 01,T,0900,1045
s000138378,MTH107 05,MWF,0900,0950
s000138378,LAA321 07,T,1800,2100
s000138378,MTH204 01,MWF,1000,1050
s000138378,MUS469 01,TBA,1900,1950
s000138378,NS 111L 03,M,1400,1600
s000138378,NS 111 02,MWF,1300,1350
s000142374,MTH207 01,MWF,1100,1150
s000142550,MTH115 02,MWRF,1200,1250
s000142550,MTH115L 01,W,1500,1650
s000142550,MTH217 01,MWF,1000,1050
s000142550,LAA121 01,MWF,0900,0950
s000143722,HIS491 01,MWF,1300,1350
s000146730,MTH207 01,MWF,1100,1150
s000153953,LAA261 01,TBA,2200,2250
s000154038,NS 111 01,MWF,1100,1150
s000154038,NS 111L 02,W,1400,1600
s000155143,MTH217 01,MWF,1000,1050
s000155143,LAA321 02,MWF,0900,0950
s000155173,MTH331 01,MWF,0900,0950
s000155173,MTH341 01,MWF,0800,0850
s000155558,LAA321 07,T,1800,2100
s000156956,HIS338 01,TR,1200,1315
s000156956,HIS417 01,TR,1330,1445
s000157167,LAA261 01,TBA,2200,2250
s000157404,MUS469 01,TBA,1900,1950
s000157504,ENG332 01,W,1700,1950
s000157504,MTH115L 03,R,1330,1520
s000157504,MTH115 01,MWF,1100,1150
s000157504,MTH115 01,R,1000,1050
s000157607,HPR100 01,M,1200,1250
s000157607,LAA221 07,R,1800,2100
s000157607,MTH207 A316,T,1800,2155
