s000189130,BA 344 01,TR,1200,1315,1326776400,1336539600
s000189423,BA 344 01,TR,1200,1315,1326776400,1336539600
s000189521,BA 344 01,TR,1200,1315,1326776400,1336539600
s000168089,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000171811,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000177130,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000177160,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000178253,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000181261,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000182128,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000182620,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000182865,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000183547,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000183986,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000184562,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000187253,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000187357,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000187450,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000187493,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000188809,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000189739,BA 346 01,MWF,1300,1350,1326776400,1336539600
s000133548,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000167935,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000173382,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000176113,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000178604,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000179845,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000180494,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000181819,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000182620,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000182865,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000183127,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000183955,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000185230,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000186164,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000187970,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000188913,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000189449,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000189739,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000189766,BA 351 01,MWF,1000,1050,1326776400,1336539600
s000164712,BA 355 01,MW,1400,1515,1326776400,1336539600
s000166518,BA 355 01,MW,1400,1515,1326776400,1336539600
s000166992,BA 355 01,MW,1400,1515,1326776400,1336539600
s000169958,BA 355 01,MW,1400,1515,1326776400,1336539600
s000171651,BA 355 01,MW,1400,1515,1326776400,1336539600
s000171811,BA 355 01,MW,1400,1515,1326776400,1336539600
s000173822,BA 355 01,MW,1400,1515,1326776400,1336539600
s000176111,BA 355 01,MW,1400,1515,1326776400,1336539600
